time,x,y,vx,vy,theta_x,theta_y,action_x,action_y,radius
38.840182,-0.030714,0.006820,0.000074,-0.000014,-0.002304,-0.000031,0.000421,0.000734,0.031462
38.916503,-0.030715,0.006818,-0.000010,-0.000010,-0.002236,-0.000260,0.000068,-0.000228,0.031462
38.994815,-0.030715,0.006820,-0.000001,0.000017,-0.002372,-0.000245,-0.000136,0.000014,0.031463
39.072078,-0.030713,0.006820,0.000012,-0.000002,-0.002304,-0.000146,0.000068,0.000099,0.031461
39.149464,-0.030713,0.006820,-0.000001,0.000003,-0.002313,-0.000179,-0.000009,-0.000033,0.031462
39.226380,-0.030713,0.006821,0.000000,0.000005,-0.002324,-0.000170,-0.000011,0.000009,0.031462
39.303751,-0.030713,0.006821,0.000001,0.000003,-0.002316,-0.000161,0.000008,0.000009,0.031461
39.381029,-0.030713,0.006821,-0.000001,0.000004,-0.002318,-0.000165,-0.000002,-0.000004,0.031462
39.460169,-0.030713,0.006821,-0.000000,0.000004,-0.002319,-0.000163,-0.000000,0.000001,0.031462
39.536404,-0.030713,0.006821,-0.000000,0.000003,-0.002318,-0.000163,0.000001,0.000000,0.031462
39.615514,-0.030713,0.006822,-0.000000,0.000003,-0.002318,-0.000163,-0.000000,-0.000000,0.031462
39.693567,-0.030713,0.006822,-0.000000,0.000003,-0.002318,-0.000163,0.000000,0.000000,0.031462
39.770415,-0.030713,0.006822,-0.000000,0.000003,-0.002318,-0.000163,0.000000,0.000000,0.031462
39.848924,-0.030713,0.006822,-0.000000,0.000003,-0.002318,-0.000163,-0.000000,-0.000000,0.031462
39.927048,-0.030713,0.006823,-0.000000,0.000003,-0.002318,-0.000163,0.000000,0.000000,0.031462
40.004342,-0.030713,0.006823,-0.000000,0.000003,-0.002318,-0.000163,0.000000,0.000000,0.031462
40.081758,-0.030713,0.006823,-0.000000,0.000003,-0.002318,-0.000163,-0.000000,0.000000,0.031462
40.159057,-0.030713,0.006823,-0.000000,0.000003,-0.002318,-0.000163,0.000000,0.000000,0.031462
40.236795,-0.030714,0.006824,-0.000000,0.000003,-0.002318,-0.000163,-0.000000,0.000000,0.031462
40.314080,-0.030714,0.006824,-0.000000,0.000003,-0.002318,-0.000163,0.000000,0.000000,0.031462
40.392127,-0.030714,0.006824,-0.000000,0.000003,-0.002318,-0.000163,-0.000000,0.000000,0.031463
40.468784,-0.030714,0.006824,-0.000000,0.000003,-0.002318,-0.000163,0.000000,0.000000,0.031463
